return_id,order_id,return_amount,return_date
838,79844,3490.71,2024-08-14
839,86324,6893.48,2025-08-23
840,98518,208.12,2024-07-27
841,76930,2100.17,2025-01-15
842,17962,2098.04,2023-07-21
843,64846,1771.29,2023-12-15
844,28287,1735.8,2024-07-15
845,16731,3682.98,2024-07-25
846,67703,539.87,2025-12-25
847,81582,4167.95,2024-06-16
848,2743,2746.84,2025-07-04
849,91840,2289.88,2024-04-04
850,51277,181.02,2025-12-08
851,10818,1442.8,2024-08-18
852,13414,2281.97,2025-01-18
853,4646,946.81,2026-01-14
854,24831,584.6,2023-08-10
855,51478,3648.63,2025-10-20
856,60477,4993.84,2024-09-26
857,9888,3372.52,2024-01-22
858,77007,1447.79,2026-03-28
859,80596,2869.91,2025-11-03
860,72762,551.28,2024-11-08
861,97107,1823.64,2026-05-26
862,53570,7581.06,2024-06-14
863,15627,498.85,2024-07-02
864,98423,1089.54,2025-10-20
865,38862,1814.47,2024-04-16
866,24548,907.63,2024-06-15
867,78204,227.48,2024-11-07
868,44525,396.58,2024-01-15
869,929,929.89,2023-10-21
870,30573,10042.85,2024-03-07
871,2175,4873.94,2023-10-19
872,63408,1023.0,2026-05-22
873,15467,5643.53,2025-06-03
874,21288,1086.3,2025-06-12
875,68792,452.2,2026-05-17
876,64131,7236.55,2025-06-23
877,42631,3277.17,2024-12-25
878,48460,240.68,2025-03-11
879,8286,2694.01,2025-09-16
880,56545,540.35,2026-06-03
881,36138,1695.18,2024-10-04
882,73918,4243.73,2025-09-06
883,56098,641.9,2024-03-06
884,25637,1090.46,2023-10-06
885,59976,7368.08,2025-02-12
886,63100,2976.95,2026-03-11
887,56513,885.76,2025-02-20
888,68414,2755.43,2026-04-23
889,24264,3192.2,2025-09-10
890,60420,2079.89,2025-11-09
891,53043,5760.94,2024-08-27
892,92131,32.86,2025-08-31
893,62661,173.13,2025-11-21
894,24014,6365.94,2024-05-27
895,12043,69.14,2023-12-01
896,49784,2224.67,2025-03-12
897,76815,1210.18,2026-03-07
898,15395,3321.25,2023-12-20
899,73797,698.46,2026-01-27
900,50179,802.76,2024-11-04
901,94485,4529.74,2026-05-29
902,115,10079.57,2025-11-11
903,60900,2660.91,2025-08-30
904,59781,9773.81,2024-01-25
905,62200,3171.71,2024-06-26
906,76634,3125.74,2024-12-13
907,37379,141.6,2023-07-14
908,6730,559.92,2024-12-13
909,5905,2431.38,2024-04-03
910,65967,2729.94,2024-08-04
911,14530,3170.76,2024-09-04
912,65586,237.3,2024-05-17
913,7336,440.28,2023-08-26
914,88468,7344.2,2025-10-01
915,38224,431.03,2023-10-20
916,58175,533.33,2023-07-20
917,89551,1243.1,2023-09-06
918,4163,7413.75,2026-04-13
919,38540,3743.37,2026-04-15
920,69510,5330.81,2023-10-31
921,33889,1409.04,2025-06-29
922,38622,3697.02,2025-11-28
923,96588,3342.26,2025-10-11
924,10619,1716.2,2023-07-01
925,38358,1424.75,2026-05-13
926,42506,1245.54,2025-06-23
927,32808,2956.42,2026-01-26
928,56781,457.78,2023-11-04
929,40369,4684.84,2024-06-12
930,32387,5465.2,2024-05-12
931,17774,6640.44,2024-02-01
932,61122,1171.84,2024-06-15
933,17973,3425.72,2025-12-13
934,64305,2330.07,2025-01-24
935,69596,1653.36,2025-03-06
936,85583,940.57,2023-07-31
937,14985,2622.27,2023-09-20
938,34607,2189.84,2024-02-15
939,9495,146.67,2024-07-26
940,32072,857.35,2026-01-12
941,5170,1364.39,2023-09-28
942,70610,9867.69,2023-08-01
943,11318,6539.55,2025-01-19
944,42991,652.47,2026-03-29
945,79977,6554.22,2025-09-30
946,60107,2042.39,2025-05-16
947,67710,608.3,2024-04-30
948,43943,2225.51,2024-05-23
949,44018,1326.39,2023-11-07
950,62413,3017.07,2026-07-03
951,27785,3855.53,2023-09-06
952,21660,189.42,2024-03-16
953,31376,3004.05,2024-12-18
954,82861,266.17,2025-04-06
955,13344,886.69,2023-07-13
956,50615,8526.89,2024-08-22
957,34824,1847.73,2024-11-22
958,15838,1368.02,2026-03-07
959,85349,876.44,2025-01-30
960,56730,3687.78,2024-10-23
961,59923,793.51,2024-04-02
962,33804,5474.97,2026-03-15
963,19838,366.66,2025-02-11
964,21518,317.04,2023-09-16
965,91196,4862.18,2024-11-19
966,28011,164.7,2025-03-03
967,30221,199.14,2023-08-23
968,65202,285.14,2024-09-22
969,22262,8216.09,2024-06-29
970,37116,670.23,2024-09-08
971,44035,730.15,2024-10-31
972,55594,2472.1,2024-11-14
973,34339,3499.75,2026-07-02
974,8951,5903.09,2024-09-25
975,52507,2038.02,2024-02-02
976,84700,288.31,2024-04-14
977,28853,4535.45,2026-04-14
978,48595,1949.49,2025-11-18
979,73977,2354.86,2025-01-02
980,45567,769.41,2025-07-03
981,87038,2364.8,2025-07-24
982,11148,648.14,2023-12-05
983,86810,622.28,2025-04-16
984,72444,3296.15,2025-08-15
985,27725,488.62,2025-11-18
986,18093,3285.47,2024-05-17
987,85627,1719.39,2024-12-19
988,90867,530.65,2026-02-18
989,19357,2147.59,2023-08-12
990,32833,3092.34,2026-01-28
991,89333,170.26,2023-12-27
992,31334,933.85,2025-09-29
993,68941,6890.51,2025-02-23
994,32613,4440.93,2024-07-21
995,41077,4648.5,2025-03-31
996,16784,396.55,2024-02-02
997,41131,3680.68,2025-01-28
998,78319,6323.0,2026-06-19
999,72170,4605.19,2025-02-19
1000,4152,945.53,2026-03-12
1001,2363,471.64,2025-02-25
1002,51011,2984.39,2026-04-13
1003,18054,7590.02,2024-07-09
1004,72165,322.23,2024-09-17
1005,49025,4825.02,2025-07-13
1006,80324,2400.13,2024-09-09
1007,24136,3093.83,2026-03-03
1008,98556,3950.29,2024-08-13
1009,31745,6036.32,2025-05-30
1010,24934,5201.55,2025-05-21
1011,73990,6033.4,2026-01-24
1012,43459,309.51,2025-03-26
1013,35942,602.33,2024-06-27
1014,11374,1197.34,2025-12-10
1015,2798,4850.62,2025-09-15
1016,24114,1785.11,2023-10-12
1017,69044,184.89,2023-12-05
1018,52979,1566.28,2024-07-09
1019,10409,2954.86,2024-02-01
1020,89556,3246.29,2025-04-14
1021,90464,2102.26,2025-10-30
1022,7317,3566.54,2026-03-26
1023,4546,7002.93,2024-05-30
1024,54916,1394.71,2023-11-08
1025,11505,1022.53,2025-07-29
1026,30850,5910.93,2023-08-22
1027,59439,2361.73,2024-10-28
1028,25522,3103.35,2025-04-13
1029,19982,5101.08,2026-05-16
1030,64722,1780.56,2024-03-31
1031,78228,4029.55,2025-01-02
1032,97908,395.11,2026-02-27
1033,47700,283.88,2023-09-08
1034,77636,1997.07,2023-10-12
1035,24036,766.32,2025-04-27
1036,96252,883.55,2026-06-04
1037,84914,4292.92,2025-10-03
1038,33320,2528.68,2023-07-03
1039,18733,413.22,2024-10-18
1040,72181,1154.83,2024-02-28
1041,63744,3161.94,2026-03-18
1042,48528,2136.64,2024-08-01
1043,96309,5742.4,2023-07-08
1044,74498,466.33,2025-09-29
1045,56599,2780.07,2023-08-04
1046,96261,1573.05,2025-11-30
1047,82212,607.67,2026-01-03
1048,82020,896.31,2026-06-30
1049,30418,4303.22,2024-09-25
1050,6844,2632.62,2024-07-30
1051,9854,801.4,2023-10-23
1052,46218,5067.7,2025-01-31
1053,48404,2328.56,2025-01-22
1054,62855,951.58,2024-07-01
1055,39814,2226.46,2023-09-17
1056,91765,2225.41,2024-05-25
1057,98805,1659.75,2023-07-12
1058,23000,4303.92,2026-03-23
1059,82606,1986.14,2024-06-10
1060,84015,5092.54,2025-11-11
1061,28327,4898.46,2024-12-02
1062,76915,692.88,2025-05-08
1063,61653,2529.01,2025-05-25
1064,58992,7648.73,2026-06-02
1065,20275,368.73,2023-08-01
1066,74018,2201.01,2026-02-03
1067,16130,7190.07,2025-12-25
1068,42948,3615.23,2025-06-02
1069,56276,4048.37,2026-03-02
1070,6314,1315.09,2025-02-22
1071,29392,8201.37,2024-08-01
1072,19527,3696.17,2025-12-22
1073,11862,4307.64,2026-01-27
1074,47454,4346.42,2026-06-23
1075,29455,276.01,2025-09-30
1076,67927,4643.85,2023-11-11
1077,36926,428.73,2025-01-24
1078,73826,2179.45,2025-04-11
1079,7202,4993.42,2026-03-21
1080,20173,3377.46,2026-01-14
1081,82039,608.27,2023-11-07
1082,81480,7663.58,2025-07-01
1083,42658,569.99,2026-04-18
1084,41456,1458.7,2026-05-29
1085,59251,2324.5,2023-10-04
1086,70347,1671.36,2024-09-20
1087,41649,460.69,2026-05-10
1088,88791,1161.2,2026-06-11
1089,74053,1955.65,2023-09-20
1090,31079,9206.09,2024-06-30
1091,58795,5449.68,2024-04-18
1092,49036,805.49,2024-02-24
1093,96033,4699.28,2026-03-14
1094,78823,3706.91,2025-08-22
1095,90308,334.67,2024-05-03
1096,57769,2158.93,2026-02-03
1097,55139,1495.38,2025-03-04
1098,91691,4965.6,2023-08-31
1099,7337,293.44,2023-12-26
1100,25926,786.94,2025-02-17
1101,29414,506.5,2024-10-15
1102,91855,2142.61,2024-09-10
1103,52828,1180.48,2024-04-21
1104,62998,205.25,2025-12-07
1105,67870,4560.49,2023-10-02
1106,34911,6407.28,2026-02-13
1107,1550,3409.77,2023-07-09
1108,28304,196.52,2026-03-06
1109,50012,2809.27,2024-07-16
1110,19665,1990.15,2025-03-23
1111,65881,5772.03,2024-04-01
1112,66583,4987.97,2025-07-29
1113,73016,2496.51,2025-01-04
1114,69026,5030.16,2024-09-02
1115,46017,327.22,2026-03-04
1116,789,1898.96,2024-08-26
1117,61729,5359.19,2026-03-06
1118,62976,3282.67,2026-03-29
1119,38309,144.85,2025-10-15
1120,83564,69.12,2025-10-10
1121,86111,788.67,2023-08-24
1122,65238,222.15,2025-01-27
1123,9843,3227.9,2024-11-18
1124,88064,5432.5,2024-11-03
1125,16099,3847.3,2024-02-07
1126,97293,3236.14,2024-02-21
1127,57504,398.91,2024-10-25
1128,81968,1741.89,2026-03-06
1129,36981,1092.21,2026-05-11
1130,82774,797.83,2024-03-11
1131,89505,4808.25,2026-06-16
1132,69220,2571.33,2023-11-01
1133,41508,2633.84,2023-09-08
1134,56406,9848.87,2024-05-10
1135,72156,364.71,2026-03-11
1136,31410,1987.83,2023-10-19
1137,57968,5960.84,2026-03-14
1138,73338,2065.19,2024-11-11
1139,46421,3226.97,2025-12-05
1140,53830,3566.22,2024-08-07
1141,68923,5453.88,2024-09-27
1142,2213,3388.71,2026-04-14
1143,52540,1116.08,2023-12-22
1144,95696,2242.02,2023-10-06
1145,4832,5232.65,2026-05-29
1146,93051,2271.91,2024-09-06
1147,13774,5192.96,2024-09-14
1148,98296,1935.06,2024-12-23
1149,37180,6585.55,2026-01-13
1150,96712,646.15,2023-07-30
1151,57888,3664.09,2025-10-06
1152,19525,5192.43,2023-09-26
1153,53278,662.47,2025-04-17
1154,62334,4639.66,2026-07-02
1155,36961,6129.31,2026-01-24
1156,22123,10359.04,2025-02-07
1157,75710,888.01,2024-07-31
1158,12967,4931.08,2025-06-21
1159,18167,2069.28,2023-09-18
1160,35481,457.16,2024-08-25
1161,95853,3086.11,2024-05-09
1162,43296,110.07,2026-05-24
1163,63284,621.92,2025-12-07
1164,30335,7880.85,2023-07-24
1165,71660,828.04,2025-07-21
1166,65936,550.3,2023-11-12
1167,3167,2786.75,2024-12-13
1168,68234,2582.89,2023-10-10
1169,43166,5577.61,2025-06-07
1170,68967,2317.18,2025-07-19
1171,52294,761.92,2025-01-14
1172,25012,5050.67,2024-07-23
1173,97549,90.86,2025-04-29
1174,46129,329.4,2024-09-10
1175,39184,5995.0,2025-03-07
1176,77745,3569.81,2023-09-16
1177,75308,463.43,2025-11-27
1178,9846,6706.93,2024-02-26
1179,39549,604.8,2026-02-14
1180,24935,4500.31,2026-06-11
1181,28602,1011.7,2024-12-26
1182,19125,13.11,2026-02-08
1183,47494,3952.55,2024-04-15
1184,10982,6845.12,2024-04-13
1185,12770,2834.45,2026-04-16
1186,89013,11515.63,2025-02-26
1187,72812,3454.09,2025-03-06
1188,50207,4388.33,2026-06-13
1189,80996,2145.16,2024-08-17
1190,15836,2978.4,2023-12-03
1191,20136,1469.14,2025-06-05
1192,58396,1532.42,2026-01-19
1193,54926,630.11,2024-11-03
1194,58699,1709.23,2024-02-26
1195,81436,5108.53,2023-08-06
1196,69019,687.33,2026-05-30
1197,45758,4853.21,2025-09-29
1198,45146,2555.68,2025-05-28
1199,98711,495.58,2024-10-24
1200,34861,2456.79,2026-03-04
1201,88072,362.35,2026-01-07
1202,37476,1134.73,2025-11-29
1203,38250,708.31,2025-07-04
1204,19309,4450.43,2024-12-30
1205,4882,1159.97,2025-10-04
1206,65946,712.82,2023-12-15
1207,93812,892.14,2025-03-10
1208,89480,49.81,2023-12-19
1209,76340,1023.84,2024-05-12
1210,95984,529.88,2025-05-26
1211,38092,1595.93,2024-07-30
1212,53142,237.63,2025-02-15
1213,89727,263.27,2024-05-30
1214,45326,73.05,2024-11-27
1215,2437,1221.93,2024-09-14
1216,71941,3550.71,2026-01-15
1217,72938,2881.06,2024-08-27
1218,91839,2901.53,2026-02-01
1219,65187,7356.75,2025-06-22
1220,49220,196.26,2025-12-21
1221,1575,704.62,2024-10-19
1222,62393,290.42,2023-10-23
1223,41135,6866.18,2026-04-30
1224,92902,4516.59,2024-08-09
1225,8621,3080.69,2025-05-07
1226,17196,770.25,2025-11-28
1227,97372,4579.06,2025-06-18
1228,34790,937.18,2024-09-29
1229,41444,5305.17,2025-01-12
1230,67776,6718.78,2024-12-15
1231,58535,2117.98,2025-05-16
1232,46442,6410.53,2024-10-17
1233,69601,320.1,2023-09-21
1234,31797,165.18,2023-07-20
1235,25024,3955.41,2025-12-04
1236,60538,4408.95,2024-06-01
1237,41655,2498.84,2026-05-21
1238,87402,232.74,2023-09-13
1239,58914,633.3,2026-06-11
1240,75271,397.92,2025-03-16
1241,56620,2579.45,2023-09-27
1242,73815,1276.8,2025-11-06
1243,5541,2904.03,2026-05-12
1244,30470,2776.36,2023-09-06
1245,74274,6170.04,2026-01-19
1246,82500,1104.72,2023-10-25
1247,89777,1195.86,2026-06-29
1248,99506,342.5,2023-09-13
1249,74859,1576.29,2024-09-01
1250,71576,3738.1,2026-04-15
1251,35742,1595.92,2025-03-20
1252,32427,8836.27,2026-03-19
1253,85848,3340.1,2025-01-13
1254,63155,1286.17,2023-08-22
1255,13507,3870.81,2023-08-10
1256,75618,1868.1,2025-06-13
1257,93244,2045.55,2025-10-21
1258,18064,20.06,2023-07-21
1259,67725,291.92,2026-07-02
1260,15866,7050.55,2024-11-29
1261,6805,1589.87,2024-04-02
1262,90355,10306.71,2024-09-08
1263,51131,1303.17,2026-05-04
1264,65190,3996.26,2025-10-30
1265,70146,640.09,2026-03-25
1266,9294,5145.42,2023-07-16
1267,86713,7177.17,2026-02-13
1268,22916,1705.48,2024-12-18
1269,30175,2828.97,2024-12-08
1270,87009,1388.38,2024-07-27
1271,44419,634.04,2026-05-27
1272,19824,1209.09,2025-03-21
1273,25585,1327.06,2024-01-30
1274,65542,697.53,2025-12-13
1275,60702,6794.79,2023-11-14
1276,40475,2979.46,2025-07-24
1277,48741,8625.42,2024-03-20
1278,54189,404.44,2025-11-30
1279,87739,2022.61,2024-01-23
1280,71266,2357.63,2024-07-12
1281,78112,521.78,2023-09-19
1282,68718,386.77,2026-02-07
1283,95066,2099.61,2024-09-04
1284,21796,758.68,2025-04-25
1285,65308,5935.81,2024-04-14
1286,12525,1444.5,2023-07-06
1287,21352,4770.43,2024-02-04
1288,65771,1381.53,2024-01-17
1289,22200,1063.87,2025-07-07
1290,1748,3643.51,2025-03-12
1291,77382,7235.72,2023-12-29
1292,89962,3732.29,2025-11-12
1293,33944,836.56,2025-04-27
1294,99926,608.38,2025-10-12
1295,43769,1412.28,2024-02-15
1296,22542,5547.09,2024-06-18
1297,1957,3253.16,2025-01-20
1298,6001,58.32,2023-08-23
1299,99269,5482.84,2026-01-16
1300,42700,2578.8,2024-04-08
1301,21974,3973.64,2025-02-06
1302,54725,1745.15,2024-01-18
1303,87127,265.13,2025-12-01
1304,78722,7397.26,2025-11-11
1305,65834,4700.39,2025-02-26
1306,9754,3588.73,2023-07-30
1307,38671,1976.74,2026-02-06
1308,77677,2171.72,2023-07-12
1309,68734,1726.05,2023-09-09
1310,51074,1507.17,2024-02-18
1311,17841,847.42,2025-05-06
1312,19003,488.79,2023-11-14
1313,24495,2618.39,2026-01-06
1314,31452,7302.99,2025-12-11
1315,15366,6187.06,2025-03-04
1316,95343,953.48,2023-12-16
1317,66323,677.94,2024-03-16
1318,69946,302.4,2026-06-21
1319,88129,3517.01,2023-10-03
1320,6484,1290.46,2024-04-18
1321,87672,3930.58,2024-05-16
1322,47522,2260.18,2024-06-05
1323,57096,3235.97,2023-11-29
1324,3417,1022.24,2024-04-04
1325,28840,5554.17,2025-10-03
1326,50248,5301.93,2023-09-10
1327,43854,5635.21,2026-05-12
1328,29535,3447.76,2023-12-22
1329,53290,3259.14,2025-07-13
1330,75663,2483.21,2024-01-24
1331,52302,2215.33,2024-08-02
1332,14645,1863.27,2025-12-26
1333,98584,2878.59,2024-03-17
1334,46896,1581.0,2024-10-02
1335,70757,541.81,2024-11-30
1336,68340,1955.73,2025-02-26
1337,75064,690.5,2023-08-24
1338,24463,496.51,2024-09-06
1339,44702,2136.99,2025-07-02
1340,67252,2260.96,2026-02-08
1341,51785,497.93,2025-05-25
1342,97611,1017.47,2025-10-07
1343,16265,4886.83,2023-10-22
1344,38194,295.63,2023-07-13
1345,90343,5075.44,2023-09-11
1346,66054,2780.85,2023-10-05
1347,17800,1385.18,2023-11-24
1348,12111,6217.95,2024-05-27
1349,26638,8308.73,2025-06-16
1350,97891,1600.52,2024-02-11
1351,41762,688.29,2025-05-04
1352,2528,1819.45,2026-03-06
1353,41000,3417.46,2024-04-03
1354,1571,216.26,2024-08-07
1355,55304,910.35,2024-05-18
1356,29469,4272.15,2025-07-27
1357,8778,6930.38,2025-04-09
1358,23516,935.12,2024-08-31
1359,82480,241.16,2023-11-05
1360,31061,3435.78,2025-09-17
1361,69985,1274.62,2024-05-26
1362,51491,1357.66,2024-01-07
1363,5763,9688.36,2026-01-09
1364,90990,3940.49,2025-10-31
1365,10011,704.99,2024-09-18
1366,20051,487.92,2025-06-14
1367,94778,4394.71,2024-02-16
1368,74580,87.94,2024-06-05
1369,1414,149.41,2023-07-30
1370,88639,934.61,2025-10-15
1371,70701,601.51,2024-01-16
1372,60512,57.55,2025-08-26
1373,30765,3414.36,2025-02-23
1374,58965,1192.54,2023-07-11
1375,87550,1535.26,2025-05-02
1376,56037,793.13,2024-03-20
1377,72846,2255.16,2024-04-25
1378,48542,385.07,2024-07-30
1379,14378,1430.62,2025-03-29
1380,96461,4846.55,2024-07-14
1381,28473,8025.37,2024-04-03
1382,72121,6209.4,2026-03-12
1383,16368,5413.79,2025-10-24
1384,38349,1324.45,2024-02-12
1385,5534,1419.77,2024-07-31
1386,74545,4527.64,2024-01-17
1387,23466,5131.81,2023-12-16
1388,18094,2830.96,2023-09-10
1389,45763,6228.1,2024-03-01
1390,65696,1473.99,2026-05-18
1391,32933,728.57,2024-05-03
1392,47705,3278.26,2024-09-01
1393,5767,2467.29,2026-02-14
1394,14439,389.77,2025-01-29
1395,65242,37.1,2025-12-05
1396,7516,4464.55,2024-07-30
1397,11778,847.26,2025-07-15
1398,59391,275.08,2023-09-05
1399,2663,3013.09,2025-09-15
1400,70594,1349.89,2025-01-21
1401,93353,1563.78,2023-07-15
1402,83045,532.13,2025-11-22
1403,21185,339.76,2025-08-25
1404,83843,1177.69,2024-01-02
1405,30337,2480.92,2025-09-28
1406,91158,997.6,2024-04-23
1407,40041,5757.72,2025-07-03
1408,18553,1602.76,2024-08-23
1409,30579,2101.39,2023-08-29
1410,56539,472.29,2024-02-10
1411,25135,5449.48,2023-11-10
1412,43601,3332.24,2025-01-16
1413,31403,3552.53,2025-05-10
1414,41536,254.59,2026-05-05
1415,2545,3058.74,2024-10-30
1416,82163,4628.15,2025-02-07
1417,34718,358.85,2025-08-24
1418,22097,387.51,2025-10-02
1419,1166,4622.69,2024-12-10
1420,94932,4430.65,2026-03-06
1421,84936,9964.51,2025-12-01
1422,91488,4512.17,2025-07-26
1423,39521,4403.06,2024-04-26
1424,75760,3238.53,2024-12-23
1425,22951,3298.26,2024-05-11
1426,64247,499.87,2024-12-03
1427,64775,795.63,2025-10-12
1428,42069,2134.82,2024-01-16
1429,18554,1035.09,2024-08-26
1430,31463,940.21,2023-11-13
1431,93576,8508.75,2026-05-12
1432,27887,3843.0,2025-12-15
1433,34281,318.76,2025-08-28
1434,70626,2744.69,2024-05-06
1435,21757,5248.58,2026-03-27
1436,61804,2509.6,2025-11-19
1437,93629,2733.35,2023-09-09
1438,80446,1027.77,2023-12-07
1439,52178,1329.57,2025-04-29
1440,44521,6138.89,2024-02-26
1441,72533,491.27,2023-07-12
1442,7738,7966.81,2024-01-25
1443,58722,3455.45,2025-09-17
1444,53616,623.9,2026-06-12
1445,20556,320.55,2023-10-06
1446,56049,5226.93,2024-10-02
1447,17556,5769.71,2025-10-03
1448,83782,2344.09,2024-05-02
1449,42237,9390.81,2025-12-05
1450,94421,104.56,2023-08-29
1451,24096,336.08,2025-01-11
1452,63607,1429.27,2025-01-16
1453,56632,3784.12,2024-10-11
1454,68271,2300.34,2023-12-10
1455,11363,3428.89,2025-12-29
1456,8711,542.17,2026-04-14
1457,11372,3966.37,2024-06-15
1458,95116,1060.17,2024-06-17
1459,25555,3331.66,2026-05-31
1460,1719,3715.49,2025-01-23
1461,41653,2743.42,2023-10-31
1462,92556,1744.6,2026-02-07
1463,90531,221.32,2024-07-01
1464,75077,4645.19,2026-06-08
1465,1939,613.38,2023-09-26
1466,93304,4336.14,2026-04-18
1467,7864,5414.83,2023-09-17
1468,78602,5673.3,2026-06-07
1469,8547,27.95,2024-12-08
1470,34819,1826.71,2026-03-21
1471,80550,1399.07,2024-03-23
1472,98205,4411.07,2025-07-06
1473,22645,6803.48,2025-06-16
1474,94217,7614.13,2023-09-26
1475,2997,2293.87,2025-01-18
1476,5179,176.4,2026-06-02
1477,11923,3633.02,2026-01-13
1478,87742,5298.99,2025-02-24
1479,10514,2335.32,2024-09-03
1480,76237,1286.14,2025-02-06
1481,8036,2189.48,2023-12-01
1482,42376,602.65,2025-12-23
1483,10826,3245.87,2023-11-06
1484,30759,7261.7,2025-08-18
1485,60016,2414.8,2025-09-27
1486,42061,1251.03,2025-05-24
1487,69683,2239.94,2024-12-07
1488,93159,4235.74,2026-06-12
1489,57904,1223.63,2025-04-03
1490,39162,600.53,2025-02-14
1491,2087,619.09,2024-05-16
1492,95454,3170.85,2025-02-20
1493,58303,3982.79,2026-02-10
1494,26113,1951.29,2023-09-23
1495,53082,417.94,2024-10-15
1496,24187,2873.94,2024-10-16
1497,54935,3764.98,2025-07-22
1498,74909,1199.24,2026-06-01
1499,43258,1383.92,2025-08-24
1500,88879,5840.14,2026-02-02
1501,45283,2359.44,2025-10-10
1502,31099,3831.0,2025-12-24
1503,506,616.65,2024-12-26
1504,51428,1252.79,2025-08-02
1505,50104,7420.6,2023-11-16
1506,35346,923.99,2024-03-14
1507,28746,706.89,2024-01-01
1508,50799,3458.3,2023-08-30
1509,17498,2764.8,2025-03-28
1510,62447,2455.63,2025-01-03
1511,99463,4200.15,2024-07-05
1512,21551,163.5,2025-03-19
1513,49233,3244.99,2024-10-08
1514,128,1467.93,2025-11-12
1515,91790,478.13,2024-01-08
1516,22611,3339.06,2024-05-02
1517,74251,2510.57,2023-08-13
1518,13131,3949.09,2024-12-21
1519,83891,1922.64,2023-09-02
1520,77803,7406.86,2025-06-28
1521,4149,31.79,2026-05-19
1522,35914,10697.54,2025-07-29
1523,55852,2923.52,2023-10-16
1524,94926,7419.61,2025-07-23
1525,86967,950.57,2025-02-14
1526,89460,18.04,2023-08-17
1527,13199,2525.63,2023-11-26
1528,31162,2043.31,2024-01-19
1529,22197,2569.59,2023-07-07
1530,39555,1882.11,2026-02-01
1531,22331,2041.24,2025-12-01
1532,37130,5095.3,2024-03-03
1533,96495,2850.61,2024-05-04
1534,35464,944.88,2025-01-18
1535,41648,1044.36,2023-12-27
1536,80591,4322.04,2026-04-23
1537,76874,7714.78,2024-04-01
1538,96063,760.16,2023-12-18
1539,20307,311.32,2024-10-15
1540,44708,1495.27,2023-09-05
1541,6427,2803.28,2025-03-29
1542,92284,487.97,2024-01-19
1543,40471,547.98,2026-03-17
1544,95335,628.55,2024-11-11
1545,63391,4371.16,2025-12-12
1546,68128,4316.67,2024-08-06
1547,66825,2413.71,2026-05-20
1548,15885,6338.86,2025-08-28
1549,55380,3680.87,2025-11-28
1550,17285,826.06,2023-07-18
1551,79955,7654.99,2023-08-06
1552,39522,234.83,2025-10-19
1553,28127,1608.05,2023-09-10
1554,77658,1392.18,2025-02-15
1555,19109,8421.65,2025-09-02
1556,53738,5087.86,2023-10-02
1557,46154,3255.65,2023-12-28
1558,19171,79.82,2023-09-01
1559,10219,836.85,2025-05-23
1560,86763,684.48,2024-05-11
1561,51076,3153.11,2025-08-25
1562,42620,737.62,2026-04-23
1563,96402,3775.48,2025-01-10
